[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:58:50 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 04:59:53 UTC] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 04:59:55 UTC] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
